date,open,high,low,close,volume,volume(KAS)
04/19/2023,0.027804,0.028763,0.024393,0.02528,9.7 m,
04/20/2023,0.025287,0.025708,0.022364,0.023239,12 m,
04/21/2023,0.022881,0.02759,0.022881,0.02548,9.9 m,
04/22/2023,0.025504,0.027599,0.024197,0.024382,9 m,
04/23/2023,0.02453,0.025295,0.023516,0.024054,6.1 m,
04/24/2023,0.024029,0.024888,0.023593,0.024025,4.3 m,
04/25/2023,0.024151,0.026221,0.023894,0.02564,5.3 m,
04/26/2023,0.025715,0.027665,0.025714,0.026745,6.7 m,
04/27/2023,0.026576,0.031806,0.02619,0.030972,8.5 m,
04/28/2023,0.031095,0.031731,0.029085,0.03133,12.4 m,
04/29/2023,0.03133,0.032793,0.030065,0.031383,9.1 m,
04/30/2023,0.031319,0.031491,0.028283,0.028772,5.9 m,
05/01/2023,0.028835,0.029201,0.026847,0.028593,6.5 m,
05/02/2023,0.028675,0.02876,0.025617,0.025909,7.2 m,
05/03/2023,0.025932,0.027473,0.023079,0.026315,8.8 m,
05/04/2023,0.026308,0.027154,0.02499,0.026236,6.4 m,
05/05/2023,0.026311,0.030069,0.025812,0.027617,8.1 m,
05/06/2023,0.027769,0.028266,0.025099,0.02687,9 m,
05/07/2023,0.026814,0.029719,0.025377,0.026424,12.3 m,
05/08/2023,0.026427,0.026901,0.025154,0.025154,6.8 m,
05/09/2023,0.02518,0.025258,0.022563,0.022864,8.2 m,
05/10/2023,0.022924,0.023877,0.021879,0.022552,7.4 m,
05/11/2023,0.022654,0.024082,0.022245,0.022633,5.2 m,
05/12/2023,0.022716,0.022783,0.019198,0.020561,6.9 m,
05/13/2023,0.020545,0.021273,0.018925,0.020888,9 m,
05/14/2023,0.020897,0.021585,0.020079,0.020368,5.6 m,
05/15/2023,0.020313,0.024049,0.020256,0.022242,5.6 m,
05/16/2023,0.022197,0.0228,0.021173,0.022161,7.5 m,
05/17/2023,0.022161,0.022161,0.019944,0.020145,4.7 m,
05/18/2023,0.020086,0.020529,0.01874,0.019684,6.8 m,
05/19/2023,0.019684,0.019824,0.017607,0.017653,5.7 m,
05/20/2023,0.017689,0.018081,0.01553,0.017385,8.9 m,
05/21/2023,0.017671,0.017706,0.01604,0.016923,9.7 m,
05/22/2023,0.016923,0.017318,0.016214,0.016632,6.1 m,
05/23/2023,0.016632,0.016641,0.014389,0.014535,5.8 m,
05/24/2023,0.014467,0.0149,0.012138,0.013458,10.4 m,
05/25/2023,0.013487,0.016893,0.012014,0.016208,8.2 m,
05/26/2023,0.016263,0.017334,0.014393,0.01627,15.1 m,
05/27/2023,0.01627,0.018857,0.015483,0.018319,8.8 m,
05/28/2023,0.01838,0.019703,0.018179,0.018799,10.7 m,
05/29/2023,0.01876,0.018912,0.017259,0.017854,8.8 m,
05/30/2023,0.017903,0.018506,0.016851,0.017091,7 m,
05/31/2023,0.017147,0.017737,0.015521,0.016193,6.7 m,
06/01/2023,0.016197,0.016197,0.014464,0.015809,5.8 m,
06/02/2023,0.015804,0.01631,0.014841,0.015783,5.3 m,
06/03/2023,0.015778,0.016424,0.015084,0.015502,4.6 m,
06/04/2023,0.015577,0.016897,0.015239,0.016623,4.2 m,
06/05/2023,0.016584,0.017121,0.015981,0.016093,5.6 m,
06/06/2023,0.016088,0.016118,0.014467,0.014574,3.9 m,
06/07/2023,0.014574,0.021243,0.013633,0.015107,5.8 m,
06/08/2023,0.015113,0.015439,0.014482,0.015021,4.9 m,
06/09/2023,0.015063,0.015481,0.014606,0.015361,3.5 m,
06/10/2023,0.015444,0.016497,0.015307,0.0159,4.9 m,
06/11/2023,0.015922,0.015999,0.01448,0.015646,6 m,
06/12/2023,0.015536,0.015636,0.015051,0.01532,4.5 m,
06/13/2023,0.015351,0.016644,0.015138,0.016442,4.3 m,
06/14/2023,0.016443,0.016865,0.016082,0.016738,6 m,
06/15/2023,0.016747,0.018231,0.016308,0.018231,5.1 m,
06/16/2023,0.018661,0.022684,0.017865,0.022424,15 m,
06/17/2023,0.022427,0.022427,0.020092,0.020705,13.5 m,
06/18/2023,0.020494,0.021675,0.020164,0.021277,7.6 m,
06/19/2023,0.021305,0.021562,0.020056,0.020086,4.9 m,
06/20/2023,0.020079,0.021599,0.018786,0.021599,6.2 m,
06/21/2023,0.021642,0.023077,0.020898,0.022953,7.6 m,
06/22/2023,0.022964,0.02439,0.022526,0.023808,9.3 m,
06/23/2023,0.023865,0.027879,0.023286,0.026868,11.6 m,
06/24/2023,0.026716,0.028005,0.026116,0.026554,14 m,
06/25/2023,0.02667,0.027054,0.024385,0.025237,11.7 m,
06/26/2023,0.025183,0.026269,0.024835,0.025608,7.7 m,
06/27/2023,0.025628,0.026033,0.024515,0.02467,6.3 m,
06/28/2023,0.024712,0.027545,0.023935,0.027497,8.5 m,
06/29/2023,0.027391,0.027391,0.02516,0.025337,9.9 m,
06/30/2023,0.025284,0.026494,0.025216,0.025806,7.2 m,
07/01/2023,0.025772,0.026884,0.025469,0.026085,6.7 m,
07/02/2023,0.026049,0.02607,0.02525,0.02537,5.9 m,
07/03/2023,0.02543,0.025555,0.024529,0.024702,4.9 m,
07/04/2023,0.024724,0.024835,0.02312,0.024212,7.5 m,
07/05/2023,0.024233,0.024691,0.023301,0.02378,7.3 m,
07/06/2023,0.023667,0.023804,0.02117,0.022382,6.6 m,
07/07/2023,0.021932,0.021981,0.02025,0.021247,10.1 m,
07/08/2023,0.021205,0.023942,0.021165,0.023497,8.1 m,
07/09/2023,0.023276,0.025845,0.023167,0.025588,7.5 m,
07/10/2023,0.025694,0.025831,0.024867,0.025286,8 m,
07/11/2023,0.025303,0.025355,0.023264,0.023928,7.5 m,
07/12/2023,0.024036,0.024731,0.023835,0.024591,6.7 m,
07/13/2023,0.024535,0.026326,0.024117,0.026251,6.6 m,
07/14/2023,0.026202,0.027565,0.025597,0.027562,10.3 m,
07/15/2023,0.027201,0.029794,0.026792,0.028269,14 m,
07/16/2023,0.028326,0.028663,0.027527,0.028207,11.3 m,
07/17/2023,0.028226,0.032937,0.028226,0.032594,10.5 m,
07/18/2023,0.03332,0.034512,0.031307,0.033392,27 m,
07/19/2023,0.033311,0.034934,0.030681,0.034391,18.9 m,
07/20/2023,0.034398,0.035569,0.033086,0.035022,20.7 m,
07/21/2023,0.035115,0.035501,0.033382,0.034364,15.6 m,
07/22/2023,0.034283,0.034862,0.032766,0.034808,11.2 m,
07/23/2023,0.034819,0.03919,0.034103,0.03919,12.8 m,
07/24/2023,0.038633,0.041182,0.037404,0.040198,25 m,
07/25/2023,0.0402,0.0402,0.035781,0.037147,21.2 m,
07/26/2023,0.036602,0.038439,0.032856,0.035743,26.9 m,
07/27/2023,0.035927,0.039639,0.035927,0.038313,24.2 m,
07/28/2023,0.038318,0.039102,0.03649,0.037039,18.4 m,
07/29/2023,0.036967,0.037362,0.035223,0.036423,17.1 m,
07/30/2023,0.036469,0.037035,0.03431,0.035909,12.9 m,
07/31/2023,0.035823,0.037514,0.034654,0.037224,16.6 m,
08/01/2023,0.037469,0.03926,0.037361,0.039259,17.4 m,
08/02/2023,0.038891,0.040812,0.03752,0.040708,17.4 m,
08/03/2023,0.040791,0.047208,0.040492,0.046687,27.3 m,
08/04/2023,0.046432,0.048762,0.043821,0.045293,43.4 m,
08/05/2023,0.045387,0.046958,0.044591,0.046639,29.2 m,
08/06/2023,0.046525,0.047915,0.045341,0.047219,21.7 m,
08/07/2023,0.04742,0.051608,0.04687,0.050112,25.2 m,
08/08/2023,0.050121,0.051435,0.046882,0.048817,30.9 m,
08/09/2023,0.049061,0.04913,0.044348,0.046621,32.7 m,
08/10/2023,0.046615,0.047401,0.045307,0.046604,23.9 m,
08/11/2023,0.046495,0.046585,0.04256,0.042562,17.1 m,
08/12/2023,0.042189,0.046998,0.041441,0.04663,24 m,
08/13/2023,0.046674,0.046704,0.045029,0.045539,19.8 m,
08/14/2023,0.045647,0.045845,0.042153,0.04298,13.4 m,
08/15/2023,0.042789,0.043923,0.039905,0.041468,18.9 m,
08/16/2023,0.041196,0.042867,0.037903,0.041228,25.7 m,
08/17/2023,0.042196,0.042293,0.038587,0.038593,22.7 m,
08/18/2023,0.038525,0.040278,0.036295,0.037331,16.3 m,
08/19/2023,0.037529,0.039701,0.036025,0.039651,21.8 m,
08/20/2023,0.039744,0.042665,0.039744,0.041462,23 m,
08/21/2023,0.041565,0.042472,0.040532,0.041666,14.9 m,
08/22/2023,0.042065,0.044263,0.041241,0.041695,15.1 m,
08/23/2023,0.04178,0.042871,0.039011,0.040497,17.9 m,
08/24/2023,0.04092,0.041377,0.038308,0.040392,20.3 m,
08/25/2023,0.040432,0.040704,0.038008,0.038667,14 m,
08/26/2023,0.038699,0.038948,0.036582,0.03764,13.1 m,
08/27/2023,0.037616,0.037679,0.035095,0.035653,9.8 m,
08/28/2023,0.035639,0.037259,0.033931,0.036184,12.7 m,
08/29/2023,0.035948,0.036597,0.033968,0.034416,9.6 m,
08/30/2023,0.034403,0.036844,0.032195,0.035351,14.2 m,
08/31/2023,0.035255,0.036588,0.033664,0.033891,18.7 m,
09/01/2023,0.033933,0.035157,0.032888,0.033691,10.7 m,
09/02/2023,0.033659,0.034574,0.033318,0.034512,9.1 m,
09/03/2023,0.034829,0.035832,0.034693,0.03575,8.9 m,
09/04/2023,0.035777,0.035844,0.034434,0.03461,7.4 m,
09/05/2023,0.034538,0.034538,0.033101,0.033377,7.1 m,
09/06/2023,0.033397,0.034896,0.033041,0.034731,7.4 m,
09/07/2023,0.034721,0.040453,0.034721,0.03839,16.3 m,
09/08/2023,0.038414,0.041722,0.038291,0.039139,23.9 m,
09/09/2023,0.039114,0.039694,0.03716,0.038995,17 m,
09/10/2023,0.038937,0.039831,0.038294,0.039208,9.6 m,
09/11/2023,0.039171,0.040757,0.03872,0.040349,9.4 m,
09/12/2023,0.040357,0.040713,0.038674,0.039472,12 m,
09/13/2023,0.039553,0.042977,0.039553,0.042596,17.2 m,
09/14/2023,0.042496,0.049741,0.041983,0.049524,21.2 m,
09/15/2023,0.049424,0.050343,0.046449,0.047113,28.2 m,
09/16/2023,0.047009,0.048941,0.046954,0.048785,15.9 m,
09/17/2023,0.048782,0.050022,0.047201,0.047973,13.1 m,
09/18/2023,0.048192,0.048192,0.044801,0.045409,15.7 m,
09/19/2023,0.045664,0.049671,0.045664,0.048478,15.9 m,
09/20/2023,0.048747,0.052397,0.048079,0.052271,17.4 m,
09/21/2023,0.052754,0.053842,0.049011,0.049144,22.4 m,
09/22/2023,0.049137,0.05004,0.045561,0.045671,21.1 m,
09/23/2023,0.045869,0.047544,0.043692,0.046707,18.7 m,
09/24/2023,0.046919,0.047404,0.044981,0.045494,13.6 m,
09/25/2023,0.045593,0.048778,0.045376,0.047833,9.8 m,
09/26/2023,0.047937,0.048751,0.045755,0.047109,13.9 m,
09/27/2023,0.047028,0.047495,0.045222,0.047058,11.5 m,
09/28/2023,0.04694,0.048042,0.046322,0.046587,11.6 m,
09/29/2023,0.046749,0.047538,0.046565,0.047459,8.6 m,
09/30/2023,0.047476,0.048675,0.04729,0.047857,8.5 m,
10/01/2023,0.047756,0.048968,0.047751,0.048876,8.5 m,
10/02/2023,0.048908,0.051625,0.048784,0.051598,11.8 m,
10/03/2023,0.051703,0.051732,0.049497,0.05001,14.9 m,
10/04/2023,0.049955,0.051022,0.049616,0.050374,12.3 m,
10/05/2023,0.050318,0.05052,0.049128,0.049134,9.4 m,
10/06/2023,0.049237,0.049237,0.047079,0.048366,11.6 m,
10/07/2023,0.048336,0.050593,0.048107,0.050403,10.6 m,
10/08/2023,0.05035,0.051122,0.049058,0.04924,11.7 m,
10/09/2023,0.04921,0.05004,0.048008,0.048645,9.9 m,
10/10/2023,0.048586,0.048586,0.045029,0.045492,11.8 m,
10/11/2023,0.045503,0.046255,0.041513,0.042209,18.6 m,
10/12/2023,0.042206,0.044137,0.041123,0.043572,21.8 m,
10/13/2023,0.044048,0.04498,0.042422,0.043601,14.1 m,
10/14/2023,0.043671,0.044016,0.042022,0.042022,10.8 m,
10/15/2023,0.042039,0.043323,0.041773,0.042173,9.9 m,
10/16/2023,0.042281,0.043074,0.042168,0.042942,6.7 m,
10/17/2023,0.042974,0.046175,0.042832,0.044954,11.1 m,
10/18/2023,0.04486,0.047987,0.044446,0.047505,14.5 m,
10/19/2023,0.047495,0.047698,0.045383,0.046677,13.9 m,
10/20/2023,0.046536,0.046908,0.045349,0.045815,11.3 m,
10/21/2023,0.045877,0.0495,0.045817,0.048765,12.9 m,
10/22/2023,0.048756,0.05109,0.048756,0.049738,15.4 m,
10/23/2023,0.04985,0.05062,0.048632,0.050046,13.5 m,
10/24/2023,0.049979,0.051663,0.049657,0.051399,10.7 m,
10/25/2023,0.051295,0.053012,0.050519,0.051739,19.6 m,
10/26/2023,0.051759,0.052027,0.049095,0.04939,15 m,
10/27/2023,0.049452,0.0503,0.048565,0.049582,14.9 m,
10/28/2023,0.049602,0.051097,0.049247,0.050602,9.9 m,
10/29/2023,0.050544,0.051103,0.050481,0.051009,9 m,
10/30/2023,0.050984,0.052874,0.050892,0.052432,8.3 m,
10/31/2023,0.052413,0.052808,0.050465,0.051163,10.3 m,
11/01/2023,0.051267,0.051583,0.049234,0.050221,13.7 m,
11/02/2023,0.050233,0.052009,0.050224,0.051987,11.9 m,
11/03/2023,0.051938,0.052081,0.050271,0.050937,11.7 m,
11/04/2023,0.050988,0.052091,0.050322,0.052091,10.7 m,
11/05/2023,0.052191,0.059992,0.052191,0.059226,22.6 m,
11/06/2023,0.059359,0.066164,0.057506,0.06447,48.2 m,
11/07/2023,0.064496,0.068268,0.061774,0.064414,59.2 m,
11/08/2023,0.064335,0.069882,0.063713,0.068318,30.4 m,
11/09/2023,0.068016,0.079099,0.068016,0.078275,50.4 m,
11/10/2023,0.078412,0.092814,0.076812,0.091901,118.6 m,
11/11/2023,0.093736,0.099242,0.088466,0.091243,134 m,
11/12/2023,0.091036,0.092271,0.084048,0.088444,61.4 m,
11/13/2023,0.088622,0.091259,0.085996,0.087674,43.5 m,
11/14/2023,0.087677,0.089613,0.079202,0.081037,41.6 m,
11/15/2023,0.080541,0.091019,0.079992,0.089921,48.5 m,
11/16/2023,0.089547,0.118161,0.089366,0.116593,94.8 m,
11/17/2023,0.116888,0.144878,0.111949,0.125337,219.8 m,
11/18/2023,0.126649,0.142016,0.113183,0.138364,248.9 m,
11/19/2023,0.135142,0.14668,0.127803,0.139705,293.3 m,
11/20/2023,0.137583,0.153194,0.134119,0.143863,263.4 m,
11/21/2023,0.144522,0.146,0.128917,0.130289,214.5 m,
11/22/2023,0.128933,0.132505,0.115321,0.115529,169 m,
11/23/2023,0.118797,0.134907,0.118797,0.128683,194.5 m,
11/24/2023,0.127742,0.131004,0.124186,0.125973,126 m,
11/25/2023,0.126818,0.142761,0.125974,0.139473,106.5 m,
11/26/2023,0.139801,0.142069,0.134005,0.137386,122.2 m,
11/27/2023,0.137605,0.139006,0.127791,0.130567,74.4 m,
11/28/2023,0.130575,0.132274,0.122357,0.128189,85.4 m,
11/29/2023,0.128718,0.135117,0.123379,0.132444,89.3 m,
11/30/2023,0.132716,0.13483,0.127759,0.129006,84.9 m,
12/01/2023,0.129006,0.131393,0.127319,0.128676,57 m,
12/02/2023,0.128418,0.141591,0.128406,0.137964,71.1 m,
12/03/2023,0.138229,0.141058,0.135364,0.137464,103 m,
12/04/2023,0.137739,0.142889,0.137383,0.140406,81.3 m,
12/05/2023,0.140421,0.150172,0.13812,0.145745,160.3 m,
12/06/2023,0.145666,0.14682,0.138345,0.14006,169.2 m,
12/07/2023,0.14014,0.141687,0.135263,0.137167,87.4 m,
12/08/2023,0.136884,0.139117,0.126497,0.126869,77.7 m,
12/09/2023,0.127903,0.135035,0.125942,0.130823,93.8 m,
12/10/2023,0.131376,0.133643,0.126124,0.128403,75.9 m,
12/11/2023,0.128145,0.131104,0.123991,0.129355,62.8 m,
12/12/2023,0.129454,0.129454,0.115137,0.119103,86.4 m,
12/13/2023,0.119334,0.126031,0.115846,0.119009,83.2 m,
12/14/2023,0.119251,0.131949,0.117999,0.127174,108.5 m,
12/15/2023,0.128304,0.130746,0.1252,0.128903,111.8 m,
12/16/2023,0.128704,0.129032,0.117027,0.117513,76.1 m,
12/17/2023,0.118104,0.124989,0.116756,0.118411,68.7 m,
12/18/2023,0.118516,0.119451,0.104389,0.106831,96.9 m,
12/19/2023,0.106262,0.108842,0.095602,0.108775,172.2 m,
12/20/2023,0.109392,0.114687,0.105574,0.106918,162.9 m,
12/21/2023,0.106679,0.117583,0.104833,0.114119,143.5 m,
12/22/2023,0.113877,0.115595,0.10896,0.113052,184.6 m,
12/23/2023,0.112669,0.115663,0.106311,0.110165,134.8 m,
12/24/2023,0.110453,0.114848,0.105627,0.113211,118.4 m,
12/25/2023,0.112297,0.113447,0.103118,0.10493,130.4 m,
12/26/2023,0.104853,0.109754,0.103364,0.109477,137.5 m,
12/27/2023,0.109611,0.112766,0.099568,0.104878,143.6 m,
12/28/2023,0.105856,0.10642,0.102175,0.106053,125.8 m,
12/29/2023,0.107055,0.113653,0.104009,0.11245,127.4 m,
12/30/2023,0.112705,0.127942,0.109375,0.119426,415.8 m,
12/31/2023,0.120461,0.125575,0.112355,0.117678,322.4 m,
01/01/2024,0.119217,0.119217,0.110264,0.11156,130 m,
01/02/2024,0.112489,0.116843,0.109491,0.116843,93.2 m,
01/03/2024,0.117191,0.123368,0.113951,0.116605,125.4 m,
01/04/2024,0.116485,0.12032,0.092384,0.106309,177.6 m,
01/05/2024,0.105506,0.118365,0.102821,0.117016,185.9 m,
01/06/2024,0.118403,0.118836,0.106158,0.110513,174.7 m,
01/07/2024,0.110254,0.110965,0.104068,0.107546,133 m,
01/08/2024,0.108238,0.113146,0.104736,0.106271,106.8 m,
01/09/2024,0.106294,0.115561,0.098527,0.113835,108.4 m,
01/10/2024,0.114877,0.116865,0.108986,0.111126,144.1 m,
01/11/2024,0.111877,0.123012,0.110309,0.119845,132.6 m,
01/12/2024,0.11941,0.128784,0.114801,0.123232,168.8 m,
01/13/2024,0.123864,0.125593,0.110987,0.115427,157.4 m,
01/14/2024,0.11543,0.116732,0.11261,0.114342,106.5 m,
01/15/2024,0.114155,0.117607,0.112601,0.112601,176.7 m,
01/16/2024,0.113302,0.114599,0.108969,0.110344,271.2 m,
01/17/2024,0.110324,0.114073,0.10983,0.112571,268.5 m,
01/18/2024,0.112611,0.112911,0.110146,0.112123,231.3 m,
01/19/2024,0.112229,0.112229,0.101733,0.104005,118.6 m,
01/20/2024,0.104284,0.106413,0.095636,0.106363,128.2 m,
01/21/2024,0.106403,0.106775,0.101412,0.102878,121.3 m,
01/22/2024,0.103111,0.105013,0.102429,0.102492,100.8 m,
01/23/2024,0.102511,0.102915,0.097707,0.098106,100.8 m,
01/24/2024,0.098297,0.099834,0.093406,0.097976,102.5 m,
01/25/2024,0.098009,0.103078,0.096555,0.100521,92.8 m,
01/26/2024,0.099657,0.10043,0.09623,0.09873,75 m,
01/27/2024,0.098687,0.105557,0.097895,0.104534,88.2 m,
01/28/2024,0.104321,0.106552,0.103322,0.106445,95.3 m,
01/29/2024,0.106803,0.109858,0.103405,0.104265,95.6 m,
01/30/2024,0.104052,0.108011,0.101425,0.107345,92 m,
01/31/2024,0.10719,0.10797,0.10344,0.103468,92.7 m,
02/01/2024,0.10388,0.10388,0.099285,0.099285,93.3 m,
02/02/2024,0.099294,0.101921,0.097502,0.101179,91.4 m,
02/03/2024,0.101379,0.103139,0.100696,0.102392,97.7 m,
02/04/2024,0.102279,0.102952,0.101391,0.101927,103.7 m,
02/05/2024,0.101862,0.102465,0.100134,0.100944,112.8 m,
02/06/2024,0.100929,0.101684,0.09922,0.100009,107.6 m,
02/07/2024,0.099984,0.105548,0.099428,0.104509,106.9 m,
02/08/2024,0.10493,0.120998,0.103276,0.117285,146.5 m,
02/09/2024,0.116684,0.12988,0.116684,0.125461,358.8 m,
02/10/2024,0.126499,0.13883,0.125122,0.137315,298 m,
02/11/2024,0.137361,0.14257,0.133116,0.139029,231.3 m,
02/12/2024,0.140547,0.148215,0.13521,0.142096,214.9 m,
02/13/2024,0.142086,0.147111,0.135227,0.144582,199.5 m,
02/14/2024,0.145112,0.14512,0.135722,0.137598,174.2 m,
02/15/2024,0.137252,0.142417,0.136273,0.141828,146.1 m,
02/16/2024,0.142418,0.144242,0.13827,0.138988,136 m,
02/17/2024,0.139025,0.147884,0.138678,0.147555,130.8 m,
02/18/2024,0.150789,0.169314,0.149958,0.16419,533.9 m,
02/19/2024,0.163271,0.166229,0.159191,0.163107,350.7 m,
02/20/2024,0.16328,0.183574,0.162689,0.183459,214.1 m,
02/21/2024,0.183328,0.189456,0.16826,0.179763,369.1 m,
02/22/2024,0.180554,0.180554,0.16534,0.172457,287.5 m,
02/23/2024,0.172039,0.174825,0.166908,0.168634,208.3 m,
02/24/2024,0.168281,0.171158,0.161007,0.162279,154 m,
02/25/2024,0.161099,0.17108,0.159243,0.170117,133.1 m,
02/26/2024,0.17009,0.175139,0.169463,0.171083,120.9 m,
02/27/2024,0.170477,0.171778,0.160591,0.170374,140.9 m,
02/28/2024,0.170967,0.174735,0.166732,0.169121,166.4 m,
02/29/2024,0.169098,0.185482,0.155092,0.175288,205.7 m,
03/01/2024,0.173682,0.182941,0.169395,0.171612,329.8 m,
03/02/2024,0.171921,0.17625,0.170607,0.173711,176.7 m,
03/03/2024,0.173776,0.174443,0.166851,0.170737,146.3 m,
03/04/2024,0.170353,0.170353,0.162511,0.167246,157.4 m,
03/05/2024,0.166931,0.171549,0.156174,0.161526,188.6 m,
03/06/2024,0.161728,0.167766,0.134202,0.152794,233.4 m,
03/07/2024,0.152614,0.157015,0.145862,0.149625,337.4 m,
03/08/2024,0.150148,0.164633,0.146832,0.160612,233.7 m,
03/09/2024,0.160581,0.163198,0.148277,0.15008,245.8 m,
03/10/2024,0.150205,0.151172,0.142551,0.148195,217.2 m,
03/11/2024,0.1481,0.152784,0.144716,0.148205,205.6 m,
